fips,dep_index,z_inc,z_pov,z_ed9,z_bach,z_crowd,svi_overall,svi_ses,dep_quintile_unw
01129,0.10164764987586201,0.3886519589221057,0.4798861081994284,-0.6708911033047208,0.7471137352567944,-0.4365224496942976,0.3217,0.5962,3
01131,1.1162632339176664,1.5361678207455602,2.341217420607535,0.6003327208293221,1.1458832274363253,-0.042285020030410576,0.9819,0.9609,5
01133,0.6987778387504071,0.6015965257716106,0.7481861171951911,1.0452610592762372,1.009718034984778,0.08912745652421855,0.6125,0.6946,5
02013,0.30904299991440076,0.14550368568111,-0.17409516372774467,0.2507461691924604,0.6206746279803577,0.7023856804458206,0.7754,0.651,4
02016,-0.12168588652104857,-3.799257855784824,-0.49270142441021314,0.21896557358910915,0.6595789686807999,2.804985305319885,0.5033,0.2555,3
02020,-0.8603944759113207,-1.987260453348572,-0.895151437903858,-0.6708911033047208,-1.363446747742187,0.6147773627427345,0.6052,0.4044,1
02050,3.4194009616279155,-0.3399491818513984,1.90522990598942,0.6638939120360243,1.1556093126114357,13.712220859354096,0.9424,0.8963,5
02060,-0.500466628952992,-1.556477981742561,-0.8280764356549171,-0.9251358681315294,0.36779641342748454,0.43956072733656254,0.2332,0.1171,2
02068,-0.18810443997871804,-0.721573293334201,-0.9957639412772691,-0.7026716989080719,-0.18659044155381493,1.6660771751797667,0.0353,0.0013,3
02070,1.9034641836021948,-0.5951339414383513,0.8823361216930729,-0.22596276485780584,0.5623181169296948,8.893763385684363,0.8931,0.7798,5
